,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
27141,131545,Cash loans,F,38.0,0.39,4.0,N,N,175500.0,1035832.5,30415.5,904500.0,0.1733076923076923,0.02936333818450377,Working,Secondary / secondary special,Widow,House / apartment
137032,258932,Cash loans,F,47.0,20.58,2.0,N,N,315000.0,545040.0,25407.0,450000.0,0.08065714285714286,0.04661492734478204,Working,Secondary / secondary special,Married,House / apartment
92407,207300,Revolving loans,M,29.0,3.04,1.0,N,Y,112500.0,495000.0,24750.0,495000.0,0.22,0.05,Commercial associate,Higher education,Single / not married,House / apartment
271032,414196,Cash loans,F,43.0,7.33,2.0,N,N,225000.0,790830.0,50539.5,675000.0,0.22462,0.06390690793217253,Commercial associate,Higher education,Civil marriage,House / apartment
125855,245943,Cash loans,M,37.0,2.75,2.0,N,Y,148500.0,135000.0,9954.0,135000.0,0.06703030303030302,0.07373333333333333,Working,Secondary / secondary special,Separated,House / apartment
244583,383083,Cash loans,F,31.0,2.45,3.0,Y,Y,112500.0,408780.0,20011.5,337500.0,0.17788,0.048954205195948924,Working,Secondary / secondary special,Married,House / apartment
239098,376938,Cash loans,F,61.0,23.28,2.0,N,N,83250.0,728460.0,38808.0,675000.0,0.46616216216216216,0.053274030145787,State servant,Secondary / secondary special,Married,House / apartment
207901,340972,Revolving loans,M,27.0,1.47,1.0,Y,Y,76500.0,180000.0,9000.0,180000.0,0.11764705882352941,0.05,Working,Secondary / secondary special,Single / not married,With parents
253428,393254,Cash loans,F,43.0,7.82,3.0,N,Y,135000.0,157500.0,7789.5,157500.0,0.0577,0.04945714285714286,State servant,Secondary / secondary special,Married,House / apartment
147369,270869,Cash loans,F,59.0,1000.67,2.0,N,Y,90000.0,284400.0,10345.5,225000.0,0.11495,0.036376582278481014,Pensioner,Secondary / secondary special,Married,House / apartment
4068,104759,Cash loans,F,63.0,1000.67,2.0,N,Y,47700.0,314100.0,13963.5,225000.0,0.29273584905660377,0.04445558739255014,Pensioner,Secondary / secondary special,Married,House / apartment
63398,173524,Cash loans,M,48.0,14.45,2.0,Y,Y,90000.0,1339884.0,35473.5,1170000.0,0.39415,0.02647505306429512,Working,Secondary / secondary special,Married,House / apartment
87060,201040,Cash loans,M,43.0,4.38,2.0,Y,N,708610.5,2700000.0,133348.5,2700000.0,0.18818307095364803,0.04938833333333333,Commercial associate,Higher education,Married,House / apartment
266948,409290,Cash loans,F,49.0,26.69,4.0,Y,Y,103500.0,1288350.0,37800.0,1125000.0,0.3652173913043478,0.029339853300733496,Working,Secondary / secondary special,Married,House / apartment
164314,290477,Cash loans,M,45.0,12.86,2.0,N,N,225000.0,315000.0,33075.0,315000.0,0.147,0.105,Working,Secondary / secondary special,Married,House / apartment
38696,144820,Cash loans,M,37.0,15.34,2.0,Y,Y,225000.0,473161.5,33061.5,405000.0,0.14694,0.0698736055236954,Commercial associate,Higher education,Married,House / apartment
110306,227947,Cash loans,M,36.0,3.95,2.0,Y,Y,405000.0,1480500.0,40842.0,1480500.0,0.10084444444444444,0.02758662613981763,Commercial associate,Higher education,Married,House / apartment
106328,223358,Cash loans,F,35.0,0.4,4.0,N,Y,90000.0,868500.0,25524.0,868500.0,0.2836,0.02938860103626943,Commercial associate,Higher education,Married,House / apartment
93257,208291,Cash loans,M,66.0,1000.67,2.0,Y,Y,121500.0,225000.0,12694.5,225000.0,0.10448148148148148,0.05642,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
119642,238740,Cash loans,F,48.0,0.33,4.0,N,Y,58500.0,629325.0,26793.0,562500.0,0.458,0.04257418662853057,Working,Secondary / secondary special,Married,House / apartment
261036,402115,Cash loans,F,59.0,1000.67,2.0,N,N,90000.0,148365.0,9720.0,135000.0,0.108,0.06551410373066424,Pensioner,Secondary / secondary special,Married,House / apartment
511,100588,Cash loans,F,32.0,4.22,2.0,N,Y,157500.0,679500.0,19998.0,679500.0,0.12697142857142857,0.02943046357615894,Commercial associate,Higher education,Single / not married,House / apartment
186537,316253,Cash loans,F,61.0,1000.67,2.0,N,Y,202500.0,331920.0,17077.5,225000.0,0.08433333333333333,0.05145065075921909,Pensioner,Secondary / secondary special,Married,House / apartment
117712,236493,Cash loans,F,33.0,0.08,3.0,N,Y,94500.0,679500.0,36202.5,679500.0,0.3830952380952381,0.05327814569536424,Working,Higher education,Married,House / apartment
270099,413028,Cash loans,F,28.0,2.18,2.0,Y,Y,135000.0,450000.0,50904.0,450000.0,0.37706666666666666,0.11312,Working,Higher education,Married,House / apartment
260559,401543,Cash loans,M,34.0,8.94,2.0,Y,Y,157500.0,1227901.5,46899.0,1129500.0,0.2977714285714286,0.038194431719482384,State servant,Secondary / secondary special,Married,House / apartment
17389,120279,Cash loans,F,31.0,6.45,2.0,N,Y,180000.0,495351.0,30433.5,459000.0,0.169075,0.061438252875233926,Working,Secondary / secondary special,Married,House / apartment
165428,291774,Cash loans,F,50.0,9.73,2.0,N,Y,117000.0,601470.0,30838.5,450000.0,0.2635769230769231,0.05127188388448302,Working,Higher education,Married,House / apartment
172874,300329,Cash loans,M,28.0,1.59,1.0,N,N,157500.0,450000.0,30442.5,450000.0,0.19328571428571428,0.06765,State servant,Secondary / secondary special,Single / not married,With parents
288028,433671,Cash loans,F,43.0,2.19,2.0,N,Y,225000.0,545040.0,25537.5,450000.0,0.1135,0.04685435931307794,Working,Secondary / secondary special,Civil marriage,House / apartment
265696,407762,Cash loans,M,32.0,0.73,2.0,N,N,427500.0,900000.0,45954.0,900000.0,0.10749473684210527,0.05106,Working,Incomplete higher,Married,House / apartment
66183,176761,Cash loans,F,46.0,18.98,3.0,Y,Y,135000.0,733500.0,33273.0,733500.0,0.24646666666666667,0.04536196319018405,State servant,Higher education,Married,House / apartment
102251,218706,Cash loans,F,28.0,0.57,1.0,N,Y,258880.5,315000.0,16308.0,315000.0,0.06299431591023658,0.05177142857142857,Commercial associate,Higher education,Single / not married,House / apartment
260688,401685,Cash loans,M,57.0,0.57,2.0,Y,Y,112500.0,545040.0,25537.5,450000.0,0.227,0.04685435931307794,Working,Secondary / secondary special,Married,House / apartment
46712,154107,Cash loans,M,36.0,1.42,2.0,Y,N,270000.0,358344.0,9850.5,283500.0,0.03648333333333333,0.027488949166164355,Working,Secondary / secondary special,Married,Municipal apartment
105778,222739,Cash loans,M,67.0,1000.67,2.0,Y,Y,67500.0,50940.0,5089.5,45000.0,0.0754,0.09991166077738516,Pensioner,Secondary / secondary special,Married,House / apartment
42518,149211,Cash loans,M,42.0,7.43,1.0,N,Y,135000.0,254700.0,26874.0,225000.0,0.19906666666666667,0.10551236749116608,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
11201,113053,Cash loans,F,33.0,12.36,4.0,N,Y,90000.0,677664.0,34731.0,585000.0,0.3859,0.051251062473438164,Working,Higher education,Married,House / apartment
288844,434631,Cash loans,M,35.0,1.5,4.0,Y,N,112500.0,614475.0,30015.0,432000.0,0.2668,0.04884657634566093,Working,Secondary / secondary special,Married,House / apartment
29047,133748,Cash loans,M,44.0,4.14,2.0,Y,Y,108000.0,384048.0,18031.5,270000.0,0.16695833333333332,0.04695116235470566,Working,Secondary / secondary special,Married,House / apartment
244439,382934,Cash loans,F,53.0,7.63,2.0,N,Y,103500.0,760225.5,30280.5,679500.0,0.29256521739130437,0.03983094489727061,Working,Secondary / secondary special,Married,House / apartment
210827,344319,Cash loans,F,63.0,1000.67,1.0,Y,Y,162000.0,808650.0,23305.5,675000.0,0.1438611111111111,0.028820255982192542,Pensioner,Higher education,Single / not married,House / apartment
97923,213699,Cash loans,F,29.0,6.38,3.0,N,N,112500.0,1078200.0,28570.5,900000.0,0.25396,0.026498330550918197,Working,Incomplete higher,Married,House / apartment
127856,248290,Cash loans,M,51.0,8.47,2.0,N,Y,202500.0,1006920.0,42790.5,900000.0,0.21131111111111112,0.04249642474079371,Commercial associate,Secondary / secondary special,Married,House / apartment
259203,399970,Cash loans,F,36.0,5.06,4.0,Y,Y,261000.0,1824480.0,63549.0,1575000.0,0.24348275862068966,0.03483129439621152,Commercial associate,Higher education,Married,House / apartment
45499,152695,Cash loans,F,32.0,6.62,4.0,N,N,90000.0,819792.0,41854.5,720000.0,0.46505,0.05105502371333216,Commercial associate,Higher education,Married,House / apartment
109117,226558,Cash loans,F,58.0,1000.67,1.0,N,Y,112500.0,540000.0,19525.5,540000.0,0.17356,0.036158333333333334,Pensioner,Secondary / secondary special,Widow,House / apartment
144993,268126,Cash loans,F,39.0,8.37,2.0,N,N,247500.0,726381.0,48672.0,657000.0,0.19665454545454544,0.06700615792538626,Commercial associate,Secondary / secondary special,Married,House / apartment
144721,267812,Cash loans,F,32.0,2.63,4.0,Y,Y,135000.0,573408.0,20727.0,495000.0,0.15353333333333333,0.036147036664992464,Working,Secondary / secondary special,Married,House / apartment
169448,296395,Cash loans,F,65.0,42.82,1.0,N,Y,247500.0,1381500.0,36571.5,1381500.0,0.14776363636363637,0.02647231270358306,Working,Secondary / secondary special,Widow,Municipal apartment
11533,113440,Cash loans,M,37.0,3.47,3.0,N,Y,180000.0,533668.5,27378.0,477000.0,0.1521,0.05130151020717918,Working,Secondary / secondary special,Married,House / apartment
17832,120792,Cash loans,F,55.0,1000.67,2.0,N,N,112500.0,585000.0,25897.5,585000.0,0.2302,0.04426923076923077,Pensioner,Secondary / secondary special,Married,House / apartment
175337,303184,Cash loans,F,67.0,1000.67,1.0,N,Y,135000.0,278460.0,20947.5,225000.0,0.15516666666666667,0.0752262443438914,Pensioner,Secondary / secondary special,Widow,House / apartment
186946,316720,Cash loans,F,45.0,11.52,2.0,Y,Y,135000.0,175896.0,7582.5,126000.0,0.05616666666666666,0.04310785918952108,Commercial associate,Secondary / secondary special,Married,House / apartment
260138,401043,Cash loans,F,61.0,0.52,1.0,N,Y,90000.0,299772.0,17338.5,247500.0,0.19265,0.05783895760778191,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment
371,100428,Cash loans,F,55.0,5.7,2.0,Y,Y,90000.0,1224990.0,35946.0,877500.0,0.3994,0.02934391301153479,Working,Higher education,Married,House / apartment
11098,112929,Cash loans,M,51.0,16.68,2.0,N,N,202500.0,1575000.0,41679.0,1575000.0,0.2058222222222222,0.026462857142857142,Commercial associate,Secondary / secondary special,Married,House / apartment
70667,181973,Cash loans,F,58.0,6.11,1.0,N,Y,225000.0,728460.0,38938.5,675000.0,0.17306,0.05345317519149988,Commercial associate,Secondary / secondary special,Widow,Municipal apartment
142360,265063,Cash loans,M,25.0,1.99,3.0,N,Y,112500.0,229230.0,14022.0,202500.0,0.12464,0.06117000392618767,Working,Secondary / secondary special,Married,House / apartment
23526,127373,Cash loans,M,42.0,0.65,2.0,Y,N,360000.0,1735299.0,75667.5,1638000.0,0.2101875,0.04360487731509095,Working,Higher education,Married,House / apartment
30693,135623,Cash loans,F,43.0,19.37,2.0,N,Y,67500.0,284400.0,16011.0,225000.0,0.2372,0.05629746835443038,Commercial associate,Secondary / secondary special,Married,House / apartment
159743,285178,Cash loans,M,51.0,7.74,2.0,Y,Y,315000.0,225000.0,24003.0,225000.0,0.0762,0.10668,Working,Secondary / secondary special,Married,House / apartment
228975,365219,Cash loans,F,40.0,11.9,2.0,Y,Y,157500.0,504000.0,16389.0,504000.0,0.10405714285714286,0.03251785714285714,Working,Higher education,Married,House / apartment
37830,143816,Cash loans,F,31.0,7.21,4.0,Y,Y,225000.0,679500.0,27076.5,679500.0,0.12034,0.0398476821192053,Working,Secondary / secondary special,Married,House / apartment
219639,354450,Cash loans,F,27.0,2.72,2.0,N,Y,90000.0,187704.0,14958.0,148500.0,0.1662,0.07968929804372843,Working,Secondary / secondary special,Married,House / apartment
44611,151682,Cash loans,F,42.0,1000.67,2.0,N,Y,229500.0,377370.0,34740.0,315000.0,0.15137254901960784,0.09205819222513713,Pensioner,Secondary / secondary special,Single / not married,House / apartment
120316,239508,Cash loans,M,55.0,6.82,2.0,Y,Y,306000.0,1113840.0,44302.5,900000.0,0.14477941176470588,0.03977456367162249,Working,Secondary / secondary special,Married,House / apartment
200928,332913,Cash loans,M,42.0,11.96,2.0,Y,N,270000.0,971280.0,54234.0,900000.0,0.20086666666666667,0.05583765752409192,Working,Secondary / secondary special,Married,House / apartment
68551,179504,Cash loans,M,38.0,20.23,2.0,N,N,225000.0,619965.0,16353.0,517500.0,0.07268,0.02637729549248748,Working,Secondary / secondary special,Married,House / apartment
264496,406316,Cash loans,F,45.0,6.22,2.0,N,N,180000.0,1006920.0,70209.0,900000.0,0.39005,0.06972649267071862,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
60250,169861,Cash loans,M,23.0,1.97,2.0,Y,N,202500.0,479700.0,54252.0,450000.0,0.2679111111111111,0.11309568480300188,Commercial associate,Secondary / secondary special,Married,House / apartment
100103,216210,Cash loans,F,63.0,1000.67,2.0,N,Y,202500.0,664569.0,28287.0,594000.0,0.1396888888888889,0.04256442897577227,Pensioner,Secondary / secondary special,Married,House / apartment
89029,203373,Cash loans,M,27.0,4.36,1.0,Y,Y,157500.0,351486.0,36144.0,310500.0,0.2294857142857143,0.1028319762380294,Working,Higher education,Single / not married,House / apartment
245528,384141,Cash loans,F,34.0,3.5,3.0,Y,Y,90000.0,314100.0,16573.5,225000.0,0.18415,0.052765042979942695,Working,Secondary / secondary special,Married,House / apartment
181312,310133,Cash loans,F,37.0,3.11,4.0,Y,Y,202500.0,467257.5,22855.5,328500.0,0.11286666666666667,0.04891414263013435,Working,Secondary / secondary special,Separated,House / apartment
304283,452541,Cash loans,M,33.0,4.99,3.0,Y,N,495000.0,791595.0,50719.5,733500.0,0.10246363636363637,0.06407253709283156,Working,Higher education,Married,House / apartment
125456,245487,Cash loans,F,60.0,1000.67,2.0,N,Y,202500.0,584766.0,24903.0,472500.0,0.12297777777777778,0.04258626527534091,Pensioner,Secondary / secondary special,Married,House / apartment
242224,380424,Cash loans,F,53.0,2.66,1.0,N,Y,108000.0,198666.0,13405.5,175500.0,0.124125,0.06747757542810547,Working,Secondary / secondary special,Single / not married,House / apartment
46347,153686,Cash loans,M,58.0,3.7,2.0,Y,N,112500.0,254700.0,16407.0,225000.0,0.14584,0.06441696113074205,Working,Secondary / secondary special,Married,House / apartment
303745,451922,Cash loans,F,53.0,4.72,2.0,N,N,76500.0,1077061.5,31491.0,940500.0,0.4116470588235294,0.029237884744742988,Working,Secondary / secondary special,Married,House / apartment
13304,115516,Cash loans,F,35.0,5.58,2.0,N,Y,87750.0,188685.0,13549.5,157500.0,0.1544102564102564,0.07181015979012641,Working,Secondary / secondary special,Married,House / apartment
133414,254734,Cash loans,M,49.0,7.05,1.0,N,Y,157500.0,1305000.0,49837.5,1305000.0,0.31642857142857145,0.038189655172413794,Commercial associate,Higher education,Single / not married,House / apartment
180381,309050,Cash loans,F,40.0,4.41,3.0,N,N,67500.0,135000.0,7452.0,135000.0,0.1104,0.0552,Working,Higher education,Married,Municipal apartment
229842,366216,Cash loans,F,31.0,5.25,2.0,N,N,112500.0,679500.0,19867.5,679500.0,0.1766,0.02923841059602649,State servant,Secondary / secondary special,Married,With parents
289549,435450,Cash loans,M,36.0,6.37,4.0,Y,Y,157500.0,1125000.0,32895.0,1125000.0,0.20885714285714285,0.02924,Working,Secondary / secondary special,Married,House / apartment
144110,267092,Cash loans,F,59.0,1000.67,1.0,N,N,90000.0,263686.5,25816.5,238500.0,0.28685,0.09790603614519515,Pensioner,Secondary / secondary special,Separated,House / apartment
172962,300434,Cash loans,M,62.0,1000.67,2.0,Y,Y,65250.0,95940.0,9342.0,90000.0,0.14317241379310344,0.09737335834896811,Pensioner,Secondary / secondary special,Married,House / apartment
15024,117544,Cash loans,F,25.0,4.64,2.0,N,N,90000.0,640080.0,31261.5,450000.0,0.34735,0.04883998875140608,Working,Secondary / secondary special,Civil marriage,House / apartment
16,100020,Cash loans,M,35.0,3.61,2.0,N,N,108000.0,509602.5,26149.5,387000.0,0.242125,0.05131352377588415,Working,Secondary / secondary special,Married,House / apartment
71473,182888,Cash loans,M,61.0,1000.67,2.0,N,Y,67500.0,753840.0,24448.5,540000.0,0.3622,0.03243194842406877,Pensioner,Secondary / secondary special,Married,House / apartment
188283,318289,Revolving loans,F,23.0,0.99,1.0,N,Y,112500.0,180000.0,9000.0,180000.0,0.08,0.05,Working,Higher education,Separated,House / apartment
205844,338596,Cash loans,F,39.0,2.91,3.0,N,Y,90000.0,654498.0,27859.5,585000.0,0.30955,0.042566211050301145,Working,Secondary / secondary special,Married,House / apartment
107540,224763,Cash loans,M,23.0,2.19,1.0,Y,Y,247500.0,225000.0,17775.0,225000.0,0.07181818181818182,0.079,Working,Higher education,Single / not married,House / apartment
92428,207325,Cash loans,M,42.0,2.04,2.0,Y,Y,202500.0,728460.0,44563.5,675000.0,0.22006666666666666,0.061174944403261676,Working,Secondary / secondary special,Married,House / apartment
53545,162017,Cash loans,F,39.0,2.1,2.0,N,Y,189000.0,284400.0,20740.5,225000.0,0.10973809523809523,0.07292721518987341,Working,Secondary / secondary special,Married,House / apartment
161744,287507,Cash loans,F,51.0,1.59,2.0,N,Y,67500.0,675000.0,21775.5,675000.0,0.3226,0.03226,Working,Secondary / secondary special,Married,House / apartment
206442,339287,Cash loans,F,34.0,11.98,4.0,N,Y,180000.0,450000.0,19953.0,450000.0,0.11085,0.04434,Commercial associate,Higher education,Married,House / apartment
78087,190529,Cash loans,F,65.0,1000.67,2.0,N,Y,126000.0,794173.5,35113.5,697500.0,0.27867857142857144,0.04421389028971629,Pensioner,Secondary / secondary special,Married,House / apartment
2271,102661,Cash loans,F,36.0,11.56,1.0,N,N,225000.0,1890000.0,49986.0,1890000.0,0.22216,0.026447619047619046,Commercial associate,Higher education,Single / not married,House / apartment
74476,186367,Cash loans,M,37.0,6.3,3.0,Y,N,180000.0,746280.0,59094.0,675000.0,0.3283,0.07918475639170285,Working,Secondary / secondary special,Married,Rented apartment
238865,376697,Cash loans,M,61.0,8.54,2.0,N,N,157500.0,668304.0,28444.5,540000.0,0.1806,0.04256221719457014,State servant,Lower secondary,Married,House / apartment
85511,199223,Cash loans,F,34.0,11.9,3.0,N,N,85500.0,312678.0,25200.0,261000.0,0.29473684210526313,0.080594093604283,Commercial associate,Higher education,Married,House / apartment
210781,344261,Cash loans,F,60.0,1000.67,2.0,N,N,90000.0,112500.0,7569.0,112500.0,0.0841,0.06728,Pensioner,Secondary / secondary special,Married,House / apartment
83868,197267,Cash loans,F,45.0,27.29,3.0,N,N,270000.0,845023.5,22288.5,705361.5,0.08255,0.026376189537924092,Commercial associate,Higher education,Married,House / apartment
192145,322807,Cash loans,M,49.0,3.44,2.0,N,Y,220500.0,1113840.0,44172.0,900000.0,0.2003265306122449,0.0396574014221073,Working,Secondary / secondary special,Married,House / apartment
235160,372390,Cash loans,F,64.0,1.97,2.0,N,Y,135000.0,135000.0,13482.0,135000.0,0.09986666666666667,0.09986666666666667,State servant,Secondary / secondary special,Married,House / apartment
137147,259065,Cash loans,F,30.0,2.27,2.0,N,N,78750.0,203760.0,21618.0,180000.0,0.2745142857142857,0.10609540636042403,Working,Higher education,Married,House / apartment
227473,363484,Cash loans,F,31.0,7.6,3.0,Y,N,225000.0,1575000.0,46053.0,1575000.0,0.20468,0.02924,Commercial associate,Higher education,Married,House / apartment
211918,345584,Cash loans,F,61.0,1000.67,2.0,Y,Y,54000.0,299772.0,19287.0,247500.0,0.3571666666666667,0.06433889756214724,Pensioner,Secondary / secondary special,Married,House / apartment
211132,344668,Cash loans,F,30.0,4.44,2.0,N,Y,135000.0,1534500.0,42327.0,1534500.0,0.31353333333333333,0.02758357771260997,Commercial associate,Incomplete higher,Married,House / apartment
305868,454379,Cash loans,F,64.0,1000.67,2.0,N,Y,135000.0,540000.0,30280.5,540000.0,0.2243,0.056075,Pensioner,Secondary / secondary special,Married,House / apartment
287397,432902,Cash loans,F,61.0,1000.67,2.0,N,Y,67500.0,119925.0,11988.0,112500.0,0.1776,0.0999624765478424,Pensioner,Lower secondary,Civil marriage,House / apartment
185628,315187,Cash loans,F,46.0,13.72,2.0,N,Y,292500.0,513000.0,26320.5,513000.0,0.08998461538461539,0.05130701754385965,Commercial associate,Higher education,Married,House / apartment
252935,392675,Cash loans,M,28.0,0.26,4.0,Y,Y,112500.0,253737.0,20178.0,229500.0,0.17936,0.07952328592203739,Working,Secondary / secondary special,Married,House / apartment
193293,324150,Cash loans,F,65.0,1000.67,1.0,N,Y,189000.0,765261.0,30478.5,684000.0,0.16126190476190477,0.039827588234602314,Pensioner,Secondary / secondary special,Widow,House / apartment
82167,195286,Revolving loans,F,26.0,2.28,4.0,N,Y,90000.0,135000.0,6750.0,135000.0,0.075,0.05,Working,Secondary / secondary special,Married,House / apartment
261822,403078,Cash loans,F,59.0,1000.67,2.0,Y,Y,69750.0,501435.0,16146.0,414000.0,0.23148387096774192,0.03219958718477968,Pensioner,Lower secondary,Married,House / apartment
236648,374104,Cash loans,F,50.0,8.63,2.0,N,Y,103500.0,480060.0,18225.0,337500.0,0.17608695652173914,0.03796400449943757,Working,Secondary / secondary special,Married,House / apartment
43275,150089,Cash loans,F,29.0,2.79,3.0,N,N,135000.0,231813.0,11965.5,193500.0,0.08863333333333333,0.05161703614551384,Commercial associate,Secondary / secondary special,Married,House / apartment
141030,263512,Cash loans,M,54.0,30.42,1.0,N,Y,135000.0,254700.0,14751.0,225000.0,0.10926666666666666,0.05791519434628975,Working,Secondary / secondary special,Separated,House / apartment
109108,226546,Revolving loans,M,42.0,1.69,4.0,Y,Y,270000.0,630000.0,31500.0,630000.0,0.11666666666666667,0.05,Commercial associate,Secondary / secondary special,Married,House / apartment
158521,283777,Revolving loans,F,22.0,2.14,2.0,N,Y,67500.0,135000.0,6750.0,135000.0,0.1,0.05,Working,Secondary / secondary special,Married,House / apartment
267576,410008,Revolving loans,M,36.0,3.62,3.0,Y,Y,405000.0,900000.0,45000.0,900000.0,0.1111111111111111,0.05,Commercial associate,Higher education,Married,House / apartment
302608,450594,Cash loans,F,28.0,1.11,1.0,N,N,90000.0,814041.0,23931.0,679500.0,0.2659,0.029397782175590664,Working,Secondary / secondary special,Single / not married,With parents
61498,171323,Cash loans,M,53.0,3.62,2.0,Y,Y,157500.0,254700.0,25321.5,225000.0,0.16077142857142857,0.09941696113074205,Working,Higher education,Married,House / apartment
143902,266859,Cash loans,F,59.0,1000.67,1.0,N,Y,135000.0,299772.0,11430.0,247500.0,0.08466666666666667,0.038128978023297705,Pensioner,Secondary / secondary special,Widow,House / apartment
203078,335428,Cash loans,F,29.0,1.43,4.0,N,Y,103500.0,284400.0,13387.5,225000.0,0.12934782608695652,0.04707278481012658,Working,Secondary / secondary special,Married,House / apartment
94482,209702,Cash loans,F,30.0,0.59,3.0,N,Y,112500.0,808650.0,26217.0,675000.0,0.23304,0.032420701168614355,Working,Secondary / secondary special,Civil marriage,House / apartment
269750,412620,Cash loans,M,32.0,0.63,2.0,Y,Y,202500.0,1085994.0,46012.5,877500.0,0.22722222222222221,0.04236901861336251,Commercial associate,Higher education,Married,House / apartment
291395,437581,Cash loans,M,44.0,0.96,2.0,Y,N,360000.0,1125000.0,47664.0,1125000.0,0.1324,0.042368,Working,Higher education,Married,House / apartment
57273,166381,Cash loans,M,49.0,13.82,2.0,Y,N,180000.0,270000.0,17383.5,270000.0,0.096575,0.06438333333333333,Working,Secondary / secondary special,Married,House / apartment
271965,415299,Cash loans,F,59.0,1000.67,2.0,Y,Y,81000.0,1125000.0,32895.0,1125000.0,0.4061111111111111,0.02924,Pensioner,Secondary / secondary special,Married,House / apartment
282409,427094,Cash loans,F,35.0,3.57,3.0,N,N,135000.0,966555.0,51628.5,913500.0,0.38243333333333335,0.053414963452674706,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
298210,445481,Cash loans,M,46.0,11.34,4.0,Y,Y,112500.0,675000.0,32602.5,675000.0,0.2898,0.0483,Working,Secondary / secondary special,Married,House / apartment
209716,343048,Cash loans,F,64.0,1000.67,2.0,Y,N,202500.0,112500.0,10539.0,112500.0,0.05204444444444444,0.09368,Pensioner,Secondary / secondary special,Married,House / apartment
252126,391727,Cash loans,F,38.0,7.85,2.0,N,Y,67500.0,94500.0,6718.5,94500.0,0.09953333333333333,0.0710952380952381,State servant,Higher education,Single / not married,House / apartment
3294,103849,Cash loans,M,30.0,7.73,4.0,N,Y,202500.0,1006920.0,42790.5,900000.0,0.21131111111111112,0.04249642474079371,Commercial associate,Higher education,Married,House / apartment
206941,339860,Revolving loans,F,39.0,2.71,4.0,Y,Y,76500.0,225000.0,11250.0,225000.0,0.14705882352941177,0.05,Working,Secondary / secondary special,Married,House / apartment
197068,328487,Cash loans,M,52.0,0.24,2.0,Y,Y,157500.0,900000.0,48955.5,900000.0,0.31082857142857145,0.054395,Working,Secondary / secondary special,Married,House / apartment
137641,259630,Cash loans,M,53.0,5.43,2.0,Y,Y,135000.0,900000.0,26446.5,900000.0,0.1959,0.029385,Working,Secondary / secondary special,Married,House / apartment
219933,354788,Cash loans,F,42.0,16.29,3.0,N,Y,67500.0,117162.0,11718.0,103500.0,0.1736,0.10001536334306345,Working,Secondary / secondary special,Married,House / apartment
300963,448668,Cash loans,F,31.0,10.39,4.0,N,Y,157500.0,679500.0,45594.0,679500.0,0.2894857142857143,0.06709933774834437,Working,Secondary / secondary special,Married,House / apartment
255619,395782,Cash loans,F,54.0,16.11,1.0,Y,N,112500.0,675000.0,26901.0,675000.0,0.23912,0.03985333333333333,State servant,Secondary / secondary special,Widow,House / apartment
9585,111140,Revolving loans,F,30.0,2.27,2.0,N,Y,81000.0,135000.0,6750.0,135000.0,0.08333333333333333,0.05,Working,Secondary / secondary special,Civil marriage,House / apartment
145193,268362,Cash loans,F,66.0,1000.67,2.0,N,Y,88650.0,269550.0,18891.0,225000.0,0.21309644670050762,0.07008347245409015,Pensioner,Secondary / secondary special,Married,House / apartment
212934,346751,Cash loans,F,42.0,13.69,2.0,Y,Y,135000.0,787131.0,26145.0,679500.0,0.19366666666666665,0.03321556386421066,Working,Higher education,Separated,House / apartment
196824,328214,Revolving loans,M,26.0,6.36,2.0,N,Y,238500.0,450000.0,22500.0,450000.0,0.09433962264150944,0.05,Commercial associate,Higher education,Separated,House / apartment
124582,244480,Cash loans,F,44.0,3.37,3.0,N,Y,90000.0,799956.0,26568.0,607500.0,0.2952,0.03321182665046578,Working,Higher education,Married,House / apartment
26936,131308,Cash loans,M,36.0,14.3,4.0,N,Y,112500.0,450000.0,22018.5,450000.0,0.19572,0.04893,Working,Secondary / secondary special,Married,House / apartment
140693,263136,Cash loans,F,36.0,3.03,2.0,N,Y,112500.0,166810.5,19926.0,144000.0,0.17712,0.11945291213682592,Working,Secondary / secondary special,Married,House / apartment
303083,451141,Cash loans,M,53.0,10.93,2.0,N,Y,126000.0,513531.0,24835.5,459000.0,0.19710714285714287,0.04836222156013951,Working,Secondary / secondary special,Married,House / apartment
79865,192582,Cash loans,M,45.0,5.28,1.0,N,Y,67500.0,325908.0,14485.5,247500.0,0.2146,0.044446592289848666,Working,Secondary / secondary special,Widow,House / apartment
121434,240785,Cash loans,F,32.0,5.81,3.0,N,N,67500.0,270000.0,19332.0,270000.0,0.2864,0.0716,Working,Secondary / secondary special,Married,House / apartment
